source,target,source_UniProtKB-Swiss-Prot,target_UniProtKB-Swiss-Prot
ENSG00000137218,ENSG00000197079,O43559,Q92764
ENSG00000137218,ENSG00000197191,O43559,A8MQ03
ENSG00000137218,ENSG00000198429,O43559,Q9UC07
ENSG00000137218,ENSG00000203786,O43559,Q5T749
ENSG00000137218,ENSG00000204175,O43559,O60269
ENSG00000137218,ENSG00000205643,O43559,Q6NVV7
ENSG00000137218,ENSG00000206538,O43559,A8MV65
ENSG00000137218,ENSG00000212900,O43559,Q9BYR7
ENSG00000137218,ENSG00000212901,O43559,Q9BYR8
ENSG00000137218,ENSG00000214063,O43559,O14817
ENSG00000137218,ENSG00000222046,O43559,A2VCK2
ENSG00000137218,ENSG00000242220,O43559,Q8TDR4
ENSG00000137218,ENSG00000242259,O43559,Q6P5X5
ENSG00000137218,ENSG00000254827,O43559,ENSG00000254827
ENSG00000137218,ENSG00000256762,O43559,Q8IWL8
ENSG00000137218,ENSG00000261796,O43559,ENSG00000261796
ENSG00000137218,ENSG00000263201,O43559,A0A0U1RQF7
ENSG00000137218,ENSG00000264343,O43559,Q7Z3S9
ENSG00000137218,ENSG00000271383,O43559,A0A087WUL8
ENSG00000137221,ENSG00000138100,Q5JTD0,Q9BYV2
ENSG00000137221,ENSG00000170454,Q5JTD0,O95678
ENSG00000137221,ENSG00000197978,Q5JTD0,A6NEM1
ENSG00000137265,ENSG00000137960,Q15306,Q8TF65
ENSG00000137265,ENSG00000182173,Q15306,Q7Z6J9
ENSG00000137266,ENSG00000149451,A1A5C7,Q9BZ11
ENSG00000137266,ENSG00000181092,A1A5C7,Q15848
ENSG00000137266,ENSG00000183255,A1A5C7,P53801
ENSG00000137266,ENSG00000221880,A1A5C7,Q8IUG1
ENSG00000137274,ENSG00000196482,Q86WA6,P62508
ENSG00000137275,ENSG00000137275,Q13546,Q13546
ENSG00000137275,ENSG00000168040,Q13546,Q13158
ENSG00000137288,ENSG00000179010,Q9BRT2,Q9Y605
ENSG00000137288,ENSG00000179455,Q9BRT2,Q13064
ENSG00000137288,ENSG00000196417,Q9BRT2,Q7L2R6
ENSG00000137288,ENSG00000196459,Q9BRT2,P0DI81
ENSG00000137288,ENSG00000256060,Q9BRT2,P0DI82
ENSG00000137310,ENSG00000160207,Q9Y242,O75031
ENSG00000137310,ENSG00000164185,Q9Y242,Q6S9Z5
ENSG00000137310,ENSG00000167110,Q9Y242,Q08379
ENSG00000137310,ENSG00000167604,Q9Y242,Q8NI38
ENSG00000137310,ENSG00000168421,Q9Y242,Q15669
ENSG00000137310,ENSG00000188747,Q9Y242,Q86UR1
ENSG00000137310,ENSG00000196923,Q9Y242,Q9NR12
ENSG00000137312,ENSG00000143156,O75955,Q9Y5B8
ENSG00000137312,ENSG00000150636,O75955,Q68D86
ENSG00000137312,ENSG00000171847,O75955,Q86YD7
ENSG00000137312,ENSG00000172530,O75955,Q8N9N5
ENSG00000137331,ENSG00000139644,P46695,P55061
ENSG00000137331,ENSG00000145354,P46695,Q8N5K1
ENSG00000137331,ENSG00000164707,P46695,Q9UKG4
ENSG00000137331,ENSG00000213593,P46695,Q9Y320
ENSG00000137338,ENSG00000137338,Q96JS3,Q96JS3
ENSG00000137338,ENSG00000140987,Q96JS3,Q9NX65
ENSG00000137338,ENSG00000158691,Q96JS3,O43309
ENSG00000137338,ENSG00000162714,Q96JS3,Q96IT1
ENSG00000137338,ENSG00000171222,Q96JS3,P57086
ENSG00000137338,ENSG00000196345,Q96JS3,Q9P0L1
ENSG00000137393,ENSG00000146592,Q7Z419,Q02930
ENSG00000137393,ENSG00000147223,Q7Z419,Q0D2K3
ENSG00000137393,ENSG00000151650,Q7Z419,O95231
ENSG00000137393,ENSG00000152977,Q7Z419,Q15915
ENSG00000137393,ENSG00000160973,Q7Z419,O75593
ENSG00000137393,ENSG00000161992,Q7Z419,P0CG20
ENSG00000137393,ENSG00000172349,Q7Z419,Q14005
ENSG00000137393,ENSG00000175325,Q7Z419,O75360
ENSG00000137393,ENSG00000196092,Q7Z419,Q02548
ENSG00000137393,ENSG00000197860,Q7Z419,Q96EQ0
ENSG00000137404,ENSG00000137824,Q8IXM6,Q96TC7
ENSG00000137404,ENSG00000141699,Q8IXM6,Q86VR2
ENSG00000137404,ENSG00000143198,Q8IXM6,O14880
ENSG00000137404,ENSG00000145283,Q8IXM6,Q3KNW5
ENSG00000137404,ENSG00000158014,Q8IXM6,Q9BRI3
ENSG00000137404,ENSG00000158869,Q8IXM6,P30273
ENSG00000137404,ENSG00000163517,Q8IXM6,Q96DB2
ENSG00000137404,ENSG00000163646,Q8IXM6,P58418
ENSG00000137404,ENSG00000164294,Q8IXM6,Q8TED1
ENSG00000137404,ENSG00000165120,Q8IXM6,Q8WWF3
ENSG00000137404,ENSG00000165685,Q8IXM6,Q4KMG9
ENSG00000137404,ENSG00000166569,Q8IXM6,Q7Z7G2
ENSG00000137404,ENSG00000168958,Q8IXM6,Q9GZY8
ENSG00000137404,ENSG00000169379,Q8IXM6,Q3SXY8
ENSG00000137404,ENSG00000170509,Q8IXM6,Q7Z5P4
ENSG00000137404,ENSG00000171865,Q8IXM6,O60930
ENSG00000137404,ENSG00000172159,Q8IXM6,A2A2Y4
ENSG00000137404,ENSG00000173200,Q8IXM6,Q460N3
ENSG00000137404,ENSG00000173250,Q8IXM6,Q8TDV0
ENSG00000137404,ENSG00000173467,Q8IXM6,Q8TD06
ENSG00000137404,ENSG00000174567,Q8IXM6,Q6ZVE7
ENSG00000137404,ENSG00000178927,Q8IXM6,Q9BQA9
ENSG00000137404,ENSG00000188822,Q8IXM6,P34972
ENSG00000137404,ENSG00000213186,Q8IXM6,Q8IWR1
ENSG00000137404,ENSG00000213593,Q8IXM6,Q9Y320
ENSG00000137404,ENSG00000243772,Q8IXM6,P43628
ENSG00000137404,ENSG00000278619,Q8IXM6,Q6IN84
ENSG00000137411,ENSG00000138443,Q5ST30,Q9NYB9
ENSG00000137440,ENSG00000198363,Q14512,Q12797
ENSG00000137441,ENSG00000139644,Q9BYJ0,P55061
ENSG00000137478,ENSG00000138587,O94868,Q8NEH6
ENSG00000137478,ENSG00000147144,O94868,Q96HB5
ENSG00000137478,ENSG00000152413,O94868,Q86YM7
ENSG00000137478,ENSG00000156876,O94868,Q6UVJ0
ENSG00000137478,ENSG00000157578,O94868,O95447
ENSG00000137478,ENSG00000158301,O94868,Q96D09
ENSG00000137478,ENSG00000167565,O94868,Q9UJW9
ENSG00000137478,ENSG00000167987,O94868,A5D8V6
ENSG00000137478,ENSG00000171953,O94868,Q8N5M1
ENSG00000137478,ENSG00000175513,O94868,Q3SY00
ENSG00000137478,ENSG00000179010,O94868,Q9Y605
ENSG00000137478,ENSG00000182195,O94868,O95751
ENSG00000137478,ENSG00000184033,O94868,P78358
ENSG00000137478,ENSG00000188191,O94868,P31321
ENSG00000137478,ENSG00000196544,O94868,Q96GS4
ENSG00000137478,ENSG00000198466,O94868,Q96SQ5
ENSG00000137478,ENSG00000213213,O94868,Q5T5S1
ENSG00000137478,ENSG00000268651,O94868,P78358
ENSG00000137486,ENSG00000142611,P49407,Q9HAZ2
ENSG00000137486,ENSG00000143190,P49407,P14859
ENSG00000137486,ENSG00000169155,P49407,O43298
ENSG00000137492,ENSG00000147526,O43422,O75410
ENSG00000137492,ENSG00000165185,O43422,Q8N8K9
ENSG00000137492,ENSG00000167625,O43422,Q8TF50
ENSG00000137500,ENSG00000182208,Q9GZT6,Q70IA6
ENSG00000137501,ENSG00000171160,Q9HCH5,Q8NDC4
ENSG00000137501,ENSG00000174851,Q9HCH5,O95070
ENSG00000137502,ENSG00000177674,Q15771,Q6RW13
ENSG00000137504,ENSG00000172534,Q9NS37,P51610
ENSG00000137547,ENSG00000166946,Q9P015,O95273
ENSG00000137561,ENSG00000145354,P49638,Q8N5K1
ENSG00000137561,ENSG00000147676,P49638,Q969L2
ENSG00000137561,ENSG00000157343,P49638,Q5T9G4
ENSG00000137561,ENSG00000161677,P49638,Q8TAC2
ENSG00000137561,ENSG00000166091,P49638,Q96DZ9
ENSG00000137561,ENSG00000167110,P49638,Q08379
ENSG00000137561,ENSG00000167774,P49638,ENSG00000167774
ENSG00000137561,ENSG00000170786,P49638,Q8N3Y7
ENSG00000137561,ENSG00000172782,P49638,ENSG00000172782
ENSG00000137561,ENSG00000175782,P49638,Q7Z769
ENSG00000137561,ENSG00000176946,P49638,Q8WY91
ENSG00000137561,ENSG00000177519,P49638,Q9NS64
ENSG00000137561,ENSG00000177674,P49638,Q6RW13
ENSG00000137561,ENSG00000183723,P49638,Q8IZR5
ENSG00000137561,ENSG00000184210,P49638,Q6ZPD8
ENSG00000137561,ENSG00000188100,P49638,B3EWG3
ENSG00000137561,ENSG00000189090,P49638,B3EWG6
ENSG00000137561,ENSG00000197191,P49638,A8MQ03
ENSG00000137561,ENSG00000198189,P49638,Q8NBQ5
ENSG00000137561,ENSG00000198794,P49638,Q8TAC9
ENSG00000137561,ENSG00000205439,P49638,P60328
ENSG00000137561,ENSG00000212724,P49638,P0C7H8
ENSG00000137561,ENSG00000213417,P49638,Q9BYR9
ENSG00000137561,ENSG00000213921,P49638,A8MZ59
ENSG00000137561,ENSG00000221864,P49638,P59991
ENSG00000137561,ENSG00000234906,P49638,P02655
ENSG00000137561,ENSG00000264343,P49638,Q7Z3S9
ENSG00000137561,ENSG00000267855,P49638,O95182
ENSG00000137561,ENSG00000271383,P49638,A0A087WUL8
ENSG00000137561,ENSG00000272804,P49638,P60409
ENSG00000137561,ENSG00000276430,P49638,B3EWG5
ENSG00000137561,ENSG00000278619,P49638,Q6IN84
ENSG00000137563,ENSG00000197860,Q92820,Q96EQ0
ENSG00000137574,ENSG00000188747,Q96RS0,Q86UR1
ENSG00000137575,ENSG00000137575,O00560,O00560
ENSG00000137575,ENSG00000138100,O00560,Q9BYV2
ENSG00000137575,ENSG00000138180,O00560,Q53EZ4
ENSG00000137575,ENSG00000141425,O00560,Q96P16
ENSG00000137575,ENSG00000143793,O00560,Q9BU76
ENSG00000137575,ENSG00000143933,O00560,P0DP24
ENSG00000137575,ENSG00000144579,O00560,Q9GZU7
ENSG00000137575,ENSG00000144792,O00560,Q6AZW8
ENSG00000137575,ENSG00000145365,O00560,Q96CG3
ENSG00000137575,ENSG00000145779,O00560,O95379
ENSG00000137575,ENSG00000145911,O00560,O15049
ENSG00000137575,ENSG00000146425,O00560,P63172
ENSG00000137575,ENSG00000147421,O00560,Q6NT76
ENSG00000137575,ENSG00000148481,O00560,Q9H8M7
ENSG00000137575,ENSG00000150773,O00560,Q8WWB5
ENSG00000137575,ENSG00000150776,O00560,Q6ZUT1
ENSG00000137575,ENSG00000151790,O00560,P48775
ENSG00000137575,ENSG00000152133,O00560,ENSG00000152133
ENSG00000137575,ENSG00000152904,O00560,O95749
ENSG00000137575,ENSG00000153006,O00560,Q8N9Q2
ENSG00000137575,ENSG00000153574,O00560,P49247
ENSG00000137575,ENSG00000153714,O00560,Q8IV03
ENSG00000137575,ENSG00000158825,O00560,P32320
ENSG00000137575,ENSG00000159231,O00560,O75828
ENSG00000137575,ENSG00000160014,O00560,P0DP25
ENSG00000137575,ENSG00000160062,O00560,Q96BR9
ENSG00000137575,ENSG00000160191,O00560,O76083
ENSG00000137575,ENSG00000160202,O00560,P02489
ENSG00000137575,ENSG00000160207,O00560,O75031
ENSG00000137575,ENSG00000160307,O00560,P04271
ENSG00000137575,ENSG00000161217,O00560,P49585
ENSG00000137575,ENSG00000161980,O00560,Q9Y2Y1
ENSG00000137575,ENSG00000162366,O00560,Q13113
ENSG00000137575,ENSG00000163577,O00560,Q9GZV4
ENSG00000137575,ENSG00000163814,O00560,Q9H5V8
ENSG00000137575,ENSG00000163818,O00560,Q9NQ48
ENSG00000137575,ENSG00000164167,O00560,P62312
ENSG00000137575,ENSG00000164610,O00560,Q8TA86
ENSG00000137575,ENSG00000165113,O00560,Q5VSY0
ENSG00000137575,ENSG00000165626,O00560,Q8N7W2
ENSG00000137575,ENSG00000165704,O00560,P00492
ENSG00000137575,ENSG00000166091,O00560,Q96DZ9
ENSG00000137575,ENSG00000166228,O00560,P61457
ENSG00000137575,ENSG00000167612,O00560,Q7Z3H0
ENSG00000137575,ENSG00000167779,O00560,P24592
ENSG00000137575,ENSG00000168040,O00560,Q13158
ENSG00000137575,ENSG00000168301,O00560,Q8NC69
ENSG00000137575,ENSG00000168314,O00560,Q13875
ENSG00000137575,ENSG00000168517,O00560,Q96MH2
ENSG00000137575,ENSG00000169241,O00560,Q9BRV3
ENSG00000137575,ENSG00000169592,O00560,Q8NBZ0
ENSG00000137575,ENSG00000169744,O00560,O43679
ENSG00000137575,ENSG00000169957,O00560,Q9H5H4
ENSG00000137575,ENSG00000170315,O00560,P0CG47
ENSG00000137575,ENSG00000170540,O00560,Q15041
ENSG00000137575,ENSG00000171848,O00560,P31350
ENSG00000137575,ENSG00000172375,O00560,O14523
ENSG00000137575,ENSG00000173273,O00560,O95271
ENSG00000137575,ENSG00000173581,O00560,Q9BWC9
ENSG00000137575,ENSG00000174851,O00560,O95070
ENSG00000137575,ENSG00000175029,O00560,P56545
ENSG00000137575,ENSG00000175376,O00560,Q8N9N8
ENSG00000137575,ENSG00000175550,O00560,Q14919
ENSG00000137575,ENSG00000175573,O00560,Q9H3H3
ENSG00000137575,ENSG00000176101,O00560,O43805
ENSG00000137575,ENSG00000176903,O00560,Q8ND90
ENSG00000137575,ENSG00000177138,O00560,Q8IZU0
ENSG00000137575,ENSG00000177519,O00560,Q9NS64
ENSG00000137575,ENSG00000178104,O00560,Q5VU43
ENSG00000137575,ENSG00000178896,O00560,Q9NPD3
ENSG00000137575,ENSG00000178988,O00560,Q96HT8
ENSG00000137575,ENSG00000179010,O00560,Q9Y605
ENSG00000137575,ENSG00000179041,O00560,Q15050
ENSG00000137575,ENSG00000179335,O00560,P49761
ENSG00000137575,ENSG00000179954,O00560,A1L4H1
ENSG00000137575,ENSG00000180096,O00560,Q8WYJ6
ENSG00000137575,ENSG00000181404,O00560,A8K0Z3
ENSG00000137575,ENSG00000182195,O00560,O95751
ENSG00000137575,ENSG00000183304,O00560,Q8IZU1
ENSG00000137575,ENSG00000183386,O00560,Q13643
ENSG00000137575,ENSG00000183578,O00560,Q5GJ75
ENSG00000137575,ENSG00000183798,O00560,Q9NT22
ENSG00000137575,ENSG00000184811,O00560,Q8IXB3
ENSG00000137575,ENSG00000186847,O00560,P02533
ENSG00000137575,ENSG00000186889,O00560,Q86X19
ENSG00000137575,ENSG00000186951,O00560,Q07869
ENSG00000137575,ENSG00000187954,O00560,P0DTL6
ENSG00000137575,ENSG00000187987,O00560,Q3MJ62
ENSG00000137575,ENSG00000188800,O00560,Q7Z6W1
ENSG00000137575,ENSG00000189252,O00560,Q5MJ09
ENSG00000137575,ENSG00000196628,O00560,P15884
ENSG00000137575,ENSG00000196912,O00560,Q8N2N9
ENSG00000137575,ENSG00000197728,O00560,P62854
ENSG00000137575,ENSG00000198298,O00560,Q8NCK3
ENSG00000137575,ENSG00000198326,O00560,Q8WW34
ENSG00000137575,ENSG00000198563,O00560,Q13838
ENSG00000137575,ENSG00000198668,O00560,P0DP23
ENSG00000137575,ENSG00000198818,O00560,Q8WV19
ENSG00000137575,ENSG00000204070,O00560,Q8N2H4
ENSG00000137575,ENSG00000211460,O00560,Q15631
ENSG00000137575,ENSG00000212747,O00560,Q17RB0
ENSG00000137575,ENSG00000215203,O00560,A8MXD5
ENSG00000137575,ENSG00000215271,O00560,ENSG00000215271
ENSG00000137575,ENSG00000221852,O00560,Q9BYS1
ENSG00000137575,ENSG00000221880,O00560,Q8IUG1
ENSG00000137575,ENSG00000230989,O00560,O75506
ENSG00000137575,ENSG00000239857,O00560,Q7L5D6
ENSG00000137575,ENSG00000240694,O00560,Q9UL42
ENSG00000137575,ENSG00000254997,O00560,P26371
ENSG00000137575,ENSG00000268940,O00560,Q5HYN5
ENSG00000137575,ENSG00000269096,O00560,Q8NHU0
ENSG00000137575,ENSG00000269586,O00560,P0DMU9
ENSG00000137575,ENSG00000276076,O00560,ENSG00000276076
ENSG00000137575,ENSG00000277791,O00560,P49720
ENSG00000137642,ENSG00000168421,Q92673,Q15669
ENSG00000137648,ENSG00000157303,Q9NRS4,Q96L08
ENSG00000137648,ENSG00000163646,Q9NRS4,P58418
ENSG00000137648,ENSG00000164294,Q9NRS4,Q8TED1
ENSG00000137648,ENSG00000171777,Q9NRS4,Q8TDF6
ENSG00000137648,ENSG00000172568,Q9NRS4,Q8TBE3
ENSG00000137648,ENSG00000244476,Q9NRS4,P60508
ENSG00000137648,ENSG00000254521,Q9NRS4,Q96PQ1
ENSG00000137692,ENSG00000196155,Q9BTE7,Q58EX7
ENSG00000137699,ENSG00000137699,Q14134,Q14134
ENSG00000137699,ENSG00000162946,Q14134,Q9NRI5
ENSG00000137699,ENSG00000167604,Q14134,Q8NI38
ENSG00000137699,ENSG00000176155,Q14134,Q2TAC2
ENSG00000137699,ENSG00000197079,Q14134,Q92764
ENSG00000137699,ENSG00000248746,Q14134,Q08043
ENSG00000137720,ENSG00000144810,Q9H5F2,P27658
ENSG00000137720,ENSG00000152977,Q9H5F2,Q15915
ENSG00000137720,ENSG00000160973,Q9H5F2,O75593
ENSG00000137720,ENSG00000161992,Q9H5F2,P0CG20
ENSG00000137720,ENSG00000162517,Q9H5F2,Q9UBV8
ENSG00000137720,ENSG00000163060,Q9H5F2,Q8WW24
ENSG00000137720,ENSG00000164438,Q9H5F2,O43711
ENSG00000137720,ENSG00000167522,Q9H5F2,Q6UB99
ENSG00000137720,ENSG00000167889,Q9H5F2,Q3V5L5
ENSG00000137720,ENSG00000168453,Q9H5F2,O43593
ENSG00000137720,ENSG00000171953,Q9H5F2,Q8N5M1
ENSG00000137720,ENSG00000172482,Q9H5F2,P21549
ENSG00000137720,ENSG00000175294,Q9H5F2,Q8NEC5
ENSG00000137720,ENSG00000175325,Q9H5F2,O75360
ENSG00000137720,ENSG00000175946,Q9H5F2,Q2WGJ6
ENSG00000137720,ENSG00000182816,Q9H5F2,Q52LG2
ENSG00000137720,ENSG00000185359,Q9H5F2,O14964
ENSG00000137720,ENSG00000197256,Q9H5F2,Q63ZY3
ENSG00000137720,ENSG00000198925,Q9H5F2,Q7Z3C6
ENSG00000137720,ENSG00000266714,Q9H5F2,Q96JP2
ENSG00000137726,ENSG00000140519,Q9H0Q3,Q9UBD6
ENSG00000137726,ENSG00000142494,Q9H0Q3,Q96FL8
ENSG00000137726,ENSG00000143198,Q9H0Q3,O14880
ENSG00000137726,ENSG00000145283,Q9H0Q3,Q3KNW5
ENSG00000137726,ENSG00000145685,Q9H0Q3,Q6ZUX7
ENSG00000137726,ENSG00000147155,Q9H0Q3,Q15125
ENSG00000137726,ENSG00000152078,Q9H0Q3,Q96MV1
ENSG00000137726,ENSG00000155755,Q9H0Q3,Q96Q45
ENSG00000137726,ENSG00000157542,Q9H0Q3,P48051
ENSG00000137726,ENSG00000157613,Q9H0Q3,Q96BA8
ENSG00000137726,ENSG00000158014,Q9H0Q3,Q9BRI3
ENSG00000137726,ENSG00000158869,Q9H0Q3,P30273
ENSG00000137726,ENSG00000163762,Q9H0Q3,Q96CE8
ENSG00000137726,ENSG00000164040,Q9H0Q3,O15173
ENSG00000137726,ENSG00000165794,Q9H0Q3,Q9NP94
ENSG00000137726,ENSG00000166111,Q9H0Q3,Q8N4V2
ENSG00000137726,ENSG00000168958,Q9H0Q3,Q9GZY8
ENSG00000137726,ENSG00000169379,Q9H0Q3,Q3SXY8
ENSG00000137726,ENSG00000169446,Q9H0Q3,Q8N4V1
ENSG00000137726,ENSG00000170006,Q9H0Q3,Q6P9G4
ENSG00000137726,ENSG00000171049,Q9H0Q3,P25090
ENSG00000137726,ENSG00000171135,Q9H0Q3,Q8N5M9
ENSG00000137726,ENSG00000175782,Q9H0Q3,Q7Z769
ENSG00000137726,ENSG00000179363,Q9H0Q3,Q5JXX7
ENSG00000137726,ENSG00000180089,Q9H0Q3,Q8N661
ENSG00000137726,ENSG00000181885,Q9H0Q3,O95471
ENSG00000137726,ENSG00000187783,Q9H0Q3,A0PK05
ENSG00000137726,ENSG00000188167,Q9H0Q3,Q6ZT21
ENSG00000137726,ENSG00000197753,Q9H0Q3,Q8TAF8
ENSG00000137726,ENSG00000197977,Q9H0Q3,Q9NXB9
ENSG00000137726,ENSG00000198326,Q9H0Q3,Q8WW34
ENSG00000137726,ENSG00000198768,Q9H0Q3,Q8NCL9
ENSG00000137726,ENSG00000219200,Q9H0Q3,Q6P5S7
ENSG00000137760,ENSG00000140259,Q96BT7,P55081
ENSG00000137764,ENSG00000138867,Q13163,Q96NT3
ENSG00000137764,ENSG00000161011,Q13163,Q13501
ENSG00000137764,ENSG00000166484,Q13163,Q13164
ENSG00000137764,ENSG00000177842,Q13163,Q6ZNG0
ENSG00000137764,ENSG00000189037,Q13163,Q9H596
ENSG00000137764,ENSG00000221972,Q13163,ENSG00000221972
ENSG00000137770,ENSG00000175087,Q05D32,Q8N165
ENSG00000137776,ENSG00000171444,Q9NWH9,P23508
ENSG00000137802,ENSG00000143382,O60336,Q6UY14
ENSG00000137802,ENSG00000144579,O60336,Q9GZU7
ENSG00000137802,ENSG00000148848,O60336,O43184
ENSG00000137802,ENSG00000153060,O60336,Q96M29
ENSG00000137802,ENSG00000155890,O60336,Q8IWZ5
ENSG00000137802,ENSG00000168939,O60336,O43610
ENSG00000137802,ENSG00000169519,O60336,A6NJ78
ENSG00000137802,ENSG00000170442,O60336,O43790
ENSG00000137802,ENSG00000171360,O60336,O76015
ENSG00000137802,ENSG00000187766,O60336,P60410
ENSG00000137802,ENSG00000187838,O60336,Q9NRY6
ENSG00000137802,ENSG00000188581,O60336,Q07627
ENSG00000137802,ENSG00000196378,O60336,Q8IZ26
ENSG00000137802,ENSG00000196628,O60336,P15884
ENSG00000137802,ENSG00000197079,O60336,Q92764
ENSG00000137802,ENSG00000197191,O60336,A8MQ03
ENSG00000137802,ENSG00000197683,O60336,Q6PEX3
ENSG00000137802,ENSG00000198390,O60336,Q8IUC0
ENSG00000137802,ENSG00000203786,O60336,Q5T749
ENSG00000137802,ENSG00000204873,O60336,Q9BYQ3
ENSG00000137802,ENSG00000205439,O60336,P60328
ENSG00000137802,ENSG00000205864,O60336,Q6L8G9
ENSG00000137802,ENSG00000212901,O60336,Q9BYR8
ENSG00000137802,ENSG00000212938,O60336,Q3LI67
ENSG00000137802,ENSG00000213416,O60336,Q9BQ66
ENSG00000137802,ENSG00000221880,O60336,Q8IUG1
ENSG00000137802,ENSG00000244411,O60336,Q6L8G8
ENSG00000137802,ENSG00000254997,O60336,P26371
ENSG00000137802,ENSG00000264343,O60336,Q7Z3S9
ENSG00000137802,ENSG00000271383,O60336,A0A087WUL8
ENSG00000137802,ENSG00000272804,O60336,P60409
ENSG00000137806,ENSG00000158014,Q9Y375,Q9BRI3
ENSG00000137806,ENSG00000170310,Q9Y375,Q9UNK0
ENSG00000137806,ENSG00000180089,Q9Y375,Q8N661
ENSG00000137806,ENSG00000181704,Q9Y375,Q96EC8
ENSG00000137806,ENSG00000187021,Q9Y375,P54315
ENSG00000137814,ENSG00000152422,Q9NVX0,Q13426
ENSG00000137818,ENSG00000139531,P05386,P51687
ENSG00000137819,ENSG00000164294,Q9NXK6,Q8TED1
ENSG00000137819,ENSG00000166224,Q9NXK6,O95470
ENSG00000137819,ENSG00000185291,Q9NXK6,P26951
ENSG00000137822,ENSG00000170477,Q9UGJ1,P19013
ENSG00000137822,ENSG00000185479,Q9UGJ1,P04259
ENSG00000137822,ENSG00000255561,Q9UGJ1,Q9BRP7
ENSG00000137824,ENSG00000139946,Q96TC7,Q9HAT8
ENSG00000137824,ENSG00000142227,Q96TC7,P54852
ENSG00000137824,ENSG00000146859,Q96TC7,Q9NV12
ENSG00000137824,ENSG00000158296,Q96TC7,Q8WWT9
ENSG00000137824,ENSG00000164756,Q96TC7,Q8IWU4
ENSG00000137824,ENSG00000166292,Q96TC7,Q9NV29
ENSG00000137824,ENSG00000166900,Q96TC7,Q13277
ENSG00000137824,ENSG00000167397,Q96TC7,Q9BQB6
ENSG00000137824,ENSG00000187713,Q96TC7,Q969S6
ENSG00000137824,ENSG00000196937,Q96TC7,Q92520
ENSG00000137824,ENSG00000197753,Q96TC7,Q8TAF8
ENSG00000137824,ENSG00000213203,Q96TC7,Q8WWP7
ENSG00000137831,ENSG00000168710,Q9BZF9,O43865
ENSG00000137831,ENSG00000183323,Q9BZF9,Q86Z20
ENSG00000137831,ENSG00000188021,Q9BZF9,Q9UHD9
ENSG00000137831,ENSG00000188191,Q9BZF9,P31321
ENSG00000137831,ENSG00000198471,Q9BZF9,Q5QGT7
ENSG00000137843,ENSG00000160207,Q9NQU5,O75031
ENSG00000137868,ENSG00000188155,Q9BX79,P60371
ENSG00000137868,ENSG00000212938,Q9BX79,Q3LI67
ENSG00000137875,ENSG00000153094,Q9HD36,O43521
ENSG00000137875,ENSG00000164484,Q9HD36,Q86VY9
ENSG00000137875,ENSG00000179134,Q9HD36,Q5PRF9
ENSG00000137876,ENSG00000142182,Q9UHA3,Q9UJW3
ENSG00000137936,ENSG00000140961,O75815,Q9UJX0
ENSG00000137936,ENSG00000141013,O75815,O95995
ENSG00000137936,ENSG00000160185,O75815,P57075
ENSG00000137936,ENSG00000176155,O75815,Q2TAC2
ENSG00000137941,ENSG00000143013,Q6ZT98,P61968
ENSG00000137947,ENSG00000145901,Q00403,Q15025
ENSG00000137947,ENSG00000175550,Q00403,Q14919
ENSG00000137947,ENSG00000197978,Q00403,A6NEM1
ENSG00000137955,ENSG00000160193,P53611,P57081
ENSG00000137955,ENSG00000167779,P53611,P24592
ENSG00000137960,ENSG00000137960,Q8TF65,Q8TF65
ENSG00000137960,ENSG00000147905,Q8TF65,Q8N3Z6
ENSG00000137960,ENSG00000162438,Q8TF65,Q99895
ENSG00000137960,ENSG00000169499,Q8TF65,Q9HB19
ENSG00000137965,ENSG00000185247,Q8TCB0,P43364
ENSG00000137996,ENSG00000165588,O00442,P32243
ENSG00000138018,ENSG00000197142,Q9C0D9,Q9ULC5
ENSG00000138018,ENSG00000204435,Q9C0D9,P67870
ENSG00000138035,ENSG00000197381,Q8TCS8,P78563
ENSG00000138036,ENSG00000146038,Q8TCX1,Q9UHG0
ENSG00000138069,ENSG00000183155,P62820,P47224
ENSG00000138080,ENSG00000138080,Q9Y6C2,Q9Y6C2
ENSG00000138080,ENSG00000143756,Q9Y6C2,Q9NVF7
ENSG00000138080,ENSG00000154710,Q9Y6C2,Q9UJ41
ENSG00000138080,ENSG00000158423,Q9Y6C2,Q8N443
ENSG00000138080,ENSG00000162409,Q9Y6C2,P54646
ENSG00000138080,ENSG00000166681,Q9Y6C2,Q00994
ENSG00000138080,ENSG00000167618,Q9Y6C2,Q6ISS4
ENSG00000138080,ENSG00000174446,Q9Y6C2,O75971
ENSG00000138080,ENSG00000189129,Q9Y6C2,Q5JTB6
ENSG00000138080,ENSG00000197343,Q9Y6C2,Q8N720
ENSG00000138092,ENSG00000146038,Q9BU64,Q9UHG0
ENSG00000138092,ENSG00000188312,Q9BU64,Q6IPU0
ENSG00000138100,ENSG00000138101,Q9BYV2,O60941
ENSG00000138100,ENSG00000138587,Q9BYV2,Q8NEH6
ENSG00000138100,ENSG00000138964,Q9BYV2,Q9HBI0
ENSG00000138100,ENSG00000139437,Q9BYV2,Q9BT92
ENSG00000138100,ENSG00000140259,Q9BYV2,P55081
ENSG00000138100,ENSG00000140836,Q9BYV2,Q15911
ENSG00000138100,ENSG00000140859,Q9BYV2,Q9BVG8
ENSG00000138100,ENSG00000140961,Q9BYV2,Q9UJX0
